ID,Water,Developed,Forest,Farm,Wetlands,OtherUndeveloped
16451,6,0,125,125,0,11
16452,1,0,121,36,0,102
16453,0,3,112,206,0,0
16454,0,1,131,91,0,52
16455,0,8,125,9,0,4
16456,0,1,80,78,0,8
16457,28,2,88,32,32,14
16458,9,0,44,105,45,13
16459,0,0,25,72,186,2
16460,0,20,99,76,0,0
16461,0,11,114,1,3,0
16462,1,19,96,29,10,0
16463,0,26,51,22,0,4
16464,0,40,49,1,0,0
16465,20,131,11,0,0,0
16466,0,75,7,0,0,0
16467,0,123,9,0,1,0
16468,0,194,14,1,0,3
16469,0,36,147,37,0,0
16470,21,42,120,7,0,0
16471,0,44,52,41,0,0
16472,0,7,176,1,0,0
16473,2,5,202,3,0,49
16474,0,1,129,141,0,0
16475,0,5,188,24,0,0
16476,0,2,129,94,0,0
16477,0,4,161,40,0,38
16478,0,0,320,0,0,0
16479,0,6,122,20,0,2
16480,0,0,258,7,0,19
16481,0,2,291,17,0,0
16482,0,1,322,35,0,0
16483,156,0,169,14,0,6
16484,47,0,89,0,0,154
16485,0,0,217,11,0,226
16486,0,0,205,55,0,1
16487,0,1,87,305,0,0
16488,0,0,96,88,0,104
16489,10,0,202,6,60,54
16490,0,0,398,1,0,0
16491,0,0,285,0,0,5
16492,0,0,202,23,0,46
16493,0,1,334,0,0,2
16494,0,0,406,0,0,0
16495,0,0,327,0,0,1
16496,0,0,239,0,0,101
16497,0,0,71,153,3,69
16498,25,0,42,380,6,0
16499,25,0,42,380,6,0
16500,6,0,330,100,0,0
16501,6,0,330,100,0,0
16502,0,0,155,152,0,0
16503,0,0,466,2,0,0
16504,0,0,336,0,0,0
16505,0,0,319,0,0,6
16506,0,0,147,12,0,19
16507,0,0,255,9,0,15
16508,1,0,234,0,3,0
16509,0,0,272,0,0,0
16510,0,0,282,0,0,0
16511,0,0,340,0,0,0
16512,0,0,354,0,0,0
16513,0,0,362,0,2,0
16514,0,0,288,0,24,0
16515,0,0,387,0,0,0
16516,0,20,254,1,0,4
16517,0,2,218,34,0,6
16518,10,0,172,26,0,11
16519,0,0,224,4,50,1
16520,0,0,89,188,10,1
16521,0,0,185,28,0,0
16522,11,0,159,72,11,2
16523,1,1,65,21,18,25
16524,2,42,110,54,1,0
16525,0,170,21,0,0,0
16526,0,278,0,0,0,0
16527,11,59,15,0,0,0
16528,0,25,76,4,0,99
16529,0,34,93,13,0,5
16530,0,136,0,0,0,0
16531,0,140,23,0,0,0
16532,0,105,44,0,0,0
16533,0,67,105,0,13,4
16534,0,34,191,0,0,0
16535,0,138,5,0,0,58
16536,0,32,71,0,0,33
16537,0,122,11,0,0,0
16538,0,41,140,1,0,0
16539,0,53,75,70,0,0
16540,0,63,23,0,57,0
16541,0,75,0,0,132,0
16542,0,107,7,0,0,0
16543,0,92,5,0,0,4
16544,0,37,80,3,0,0
16545,0,29,70,22,0,7
16546,0,29,70,22,0,7
16547,0,58,20,0,33,0
16548,0,131,17,0,0,0
16549,5,91,32,0,0,0
16550,1,58,41,0,29,0
16551,0,144,13,0,0,0
16552,0,149,14,0,0,0
16553,0,89,1,0,0,0
16554,0,139,0,0,0,0
16555,0,78,14,0,198,0
16556,6,75,5,0,0,0
16557,0,138,13,0,0,0
16558,0,64,76,0,101,1
16559,0,158,6,0,0,0
16560,0,264,0,0,0,0
16561,11,86,102,0,0,0
16562,0,302,36,6,0,0
16563,0,102,29,0,0,0
16564,0,34,155,0,0,0
16565,0,146,31,1,0,1
16566,0,199,0,0,0,0
16567,0,100,22,0,9,0
16568,0,90,1,0,8,8
16569,0,33,42,0,102,0
16570,0,60,89,0,1,0
16571,0,60,89,0,1,0
16572,0,32,101,16,0,0
16573,0,29,112,0,0,0
16574,0,36,44,1,0,0
16575,0,27,133,4,0,2
16576,0,34,99,7,0,0
16577,0,9,24,0,362,0
16578,0,43,8,15,82,2
16579,0,49,58,11,0,3
16580,0,25,49,0,179,0
16581,0,9,173,1,10,0
16582,0,27,58,8,0,0
16583,0,3,227,12,0,0
16584,8,65,23,28,0,2
16585,3,8,73,72,0,17
16586,0,0,107,77,0,0
16587,0,0,63,76,1,18
16588,0,0,63,76,1,18
16589,0,8,153,52,29,0
16590,0,8,153,52,29,0
16591,3,8,121,66,0,0
16592,3,8,121,66,0,0
16593,0,12,181,13,3,0
16594,0,12,181,13,3,0
16595,2,2,211,45,0,0
16596,2,2,211,45,0,0
16597,0,0,352,2,1,0
16598,0,0,322,0,59,0
16599,0,0,228,0,56,50
16600,0,0,308,3,0,60
16601,1,0,219,44,3,5
16602,0,11,157,14,0,0
16603,0,48,61,9,0,0
16604,0,101,17,5,0,1
16605,0,42,60,4,0,0
16606,0,36,58,16,0,0
16607,0,36,58,16,0,0
16608,0,10,51,121,0,0
16609,0,10,51,121,0,0
16610,0,32,119,1,0,0
16611,0,10,160,2,105,0
16612,0,19,82,4,19,1
16613,0,13,135,36,0,2
16614,1,11,85,70,0,0
16615,0,15,85,18,0,1
16616,4,56,31,17,0,0
16617,0,64,14,41,0,0
16618,0,77,31,50,0,0
16619,1,56,44,14,0,0
16620,1,17,140,19,0,0
16621,0,32,100,7,0,0
16622,0,18,201,5,0,0
16623,2,1,256,0,31,1
16624,0,0,197,0,13,80
16625,0,17,153,5,0,88
16626,0,50,25,1,0,3
16627,0,2,195,2,97,0
16628,0,5,223,1,0,0
16629,2,9,132,61,0,0
16630,0,60,2,128,0,0
16631,2,29,8,41,94,2
16632,0,0,8,75,377,0
16633,0,0,91,10,113,166
16634,0,4,164,0,125,24
16635,12,27,44,0,143,12
16636,68,8,92,65,0,1
16637,0,0,124,79,0,0
16638,0,0,130,13,38,51
16639,7,0,320,12,5,0
16640,0,0,99,295,0,0
16641,5,0,157,202,4,15
16642,0,0,17,453,0,0
16643,6,0,101,204,0,0
16644,0,0,191,93,1,2
16645,1,0,160,157,0,0
16646,0,0,30,301,0,0
16647,0,0,258,44,0,6
16648,4,0,115,225,0,0
16649,4,0,43,249,1,27
16650,0,2,121,162,0,0
16651,0,0,155,103,0,7
16652,0,0,107,0,0,301
16653,0,0,257,12,0,28
16654,43,0,373,0,11,0
16655,26,0,190,141,3,0
16656,1,1,88,210,0,9
16657,0,0,290,50,0,0
16658,0,1,158,6,42,25
16659,5,0,232,26,2,15
16660,1,0,163,29,0,64
16661,0,26,75,89,0,2
16662,8,4,76,156,0,0
16663,0,1,76,67,0,38
16664,0,3,34,73,0,21
16665,0,0,229,8,0,0
16666,0,0,227,0,0,56
16667,0,0,154,4,0,63
16668,0,0,89,3,14,176
16669,0,0,131,179,16,15
16670,1,2,109,83,0,0
16671,0,0,72,35,114,10
16672,0,13,54,18,88,7
16673,0,5,15,0,353,0
16674,0,35,20,0,92,0
16675,1,14,107,6,0,5
16676,0,53,33,3,0,3
16677,0,186,5,0,0,0
16678,0,91,15,1,4,0
16679,0,86,12,1,3,0
16680,0,238,4,0,0,1
16681,118,116,49,0,0,0
16682,117,22,19,8,12,13
16683,0,31,30,65,5,3
16684,0,30,25,39,0,0
16685,0,51,99,89,0,0
16686,9,172,32,36,0,0
16687,0,26,206,42,0,1
16688,0,0,154,101,0,0
16689,34,6,166,10,0,0
16690,0,0,237,51,3,0
16691,0,1,385,0,1,3
16692,0,0,474,0,0,0
16693,0,0,272,9,4,0
16694,3,1,146,15,0,0
16695,10,2,293,19,0,1
16696,0,0,276,6,0,18
16697,0,0,312,3,0,20
16698,0,0,296,1,0,0
16699,0,0,132,206,0,0
16700,1,0,198,30,0,36
16701,0,0,65,62,2,226
16702,8,0,352,9,0,0
16703,0,0,181,66,0,0
16704,0,1,267,20,0,22
16705,0,0,194,0,0,35
16706,0,0,294,0,0,0
16707,0,0,191,0,0,121
16708,0,0,115,2,0,212
16709,0,0,192,35,0,54
16710,0,0,84,173,22,6
16711,24,0,75,135,37,1
16712,24,0,75,135,37,1
16713,21,0,159,72,0,0
16714,21,0,159,72,0,0
16715,0,0,301,7,14,0
16716,5,4,406,3,0,0
16717,0,0,101,6,0,93
16718,0,0,195,79,0,2
16719,0,2,135,24,0,0
16720,1,2,214,12,0,16
16721,0,0,340,0,0,0
16722,0,0,271,0,0,0
16723,0,0,270,0,0,1
16724,0,0,329,0,0,0
16725,0,0,316,0,2,0
16726,0,1,168,0,12,0
16727,0,12,308,0,3,0
16728,0,11,292,0,0,0
16729,0,5,226,0,58,0
16730,0,0,180,5,175,0
16731,0,0,176,16,88,96
16732,0,1,237,2,0,15
16733,0,0,168,54,0,1
16734,1,1,69,124,0,0
16735,0,3,97,2,0,145
16736,20,4,143,35,0,8
16737,0,30,127,0,0,0
16738,4,22,90,15,0,5
16739,0,11,118,42,0,1
16740,0,16,189,6,0,15
16741,0,44,33,0,0,39
16742,0,105,4,0,0,0
16743,0,76,15,0,0,0
16744,1,73,39,0,0,0
16745,0,46,83,0,0,0
16746,0,94,28,0,0,0
16747,0,290,2,0,0,0
16748,0,286,3,0,0,0
16749,0,172,1,0,0,0
16750,6,77,5,5,0,0
16751,0,24,39,70,24,25
16752,0,90,6,0,8,0
16753,0,73,8,0,93,0
16754,0,44,18,3,30,0
16755,1,96,28,0,0,0
16756,0,32,50,0,0,0
16757,0,67,68,0,2,0
16758,0,67,68,0,2,0
16759,1,19,51,14,18,0
16760,0,92,33,3,0,0
16761,0,133,10,0,0,0
16762,0,35,80,0,2,0
16763,0,129,5,0,0,0
16764,0,242,2,0,0,0
16765,0,125,2,0,0,0
16766,0,139,6,0,0,0
16767,0,76,4,0,161,0
16768,0,140,3,0,39,0
16769,0,127,0,0,18,0
16770,0,55,19,0,117,0
16771,0,223,1,0,0,0
16772,0,258,5,0,0,0
16773,0,267,2,0,0,0
16774,3,126,37,0,0,0
16775,0,77,8,0,86,0
16776,0,41,26,0,71,0
16777,0,107,6,0,74,0
16778,0,85,7,0,31,0
16779,0,135,8,0,1,0
16780,0,58,16,0,0,0
16781,0,50,43,2,20,0
16782,0,48,38,4,68,0
16783,0,48,38,4,68,0
16784,0,12,146,24,8,0
16785,0,36,28,0,153,0
16786,0,45,27,8,72,1
16787,0,12,164,4,12,4
16788,0,10,124,0,3,0
16789,0,60,58,0,84,0
16790,0,114,12,0,0,0
16791,0,16,52,1,76,2
16792,0,33,67,1,129,0
16793,0,21,145,0,78,2
16794,0,13,260,11,0,0
16795,2,14,60,13,0,36
16796,26,20,136,47,0,1
16797,4,1,98,177,0,0
16798,0,0,204,69,1,0
16799,0,0,204,69,1,0
16800,0,0,110,83,0,0
16801,0,0,110,83,0,0
16802,0,0,203,94,0,0
16803,0,1,147,55,0,0
16804,0,0,254,39,0,0
16805,0,0,253,29,0,0
16806,0,0,286,0,29,0
16807,1,0,237,0,24,0
16808,0,0,141,0,119,121
16809,0,0,95,32,57,169
16810,0,10,60,27,22,20
16811,0,57,21,17,0,0
16812,0,24,136,3,3,0
16813,0,19,131,7,5,0
16814,0,6,223,98,0,0
16815,0,56,61,29,0,0
16816,0,48,44,12,0,0
16817,0,48,44,12,0,0
16818,0,24,118,13,0,2
16819,0,24,118,13,0,2
16820,0,16,83,1,35,0
16821,0,14,65,36,1,0
16822,0,28,62,67,0,0
16823,0,16,78,37,0,1
16824,0,26,88,47,0,3
16825,0,15,47,59,0,42
16826,0,42,32,9,0,0
16827,2,51,58,35,0,0
16828,0,35,31,1,2,0
16829,0,42,35,0,0,14
16830,0,7,132,13,140,2
16831,2,28,43,10,30,0
16832,3,47,91,0,0,1
16833,0,6,130,5,0,181
16834,0,5,145,3,0,20
16835,0,53,99,4,0,3
16836,0,21,61,1,41,2
16837,0,36,27,4,0,4
16838,0,68,5,22,0,0
16839,0,32,90,45,0,3
16840,0,33,42,0,133,3
16841,0,0,69,0,470,0
16842,0,0,154,0,41,207
16843,0,0,68,0,21,243
16844,0,11,118,1,57,67
16845,0,13,188,0,0,0
16846,0,3,189,11,0,0
16847,0,3,53,30,1,37
16848,0,1,92,69,51,0
16849,0,1,207,49,0,0
16850,0,0,201,169,1,0
16851,2,0,28,431,0,0
16852,6,1,32,333,0,0
16853,0,0,61,189,0,1
16854,0,0,167,64,0,0
16855,0,0,119,194,0,0
16856,3,0,303,69,1,11
16857,1,0,272,75,15,4
16858,1,0,114,24,103,55
16859,0,0,72,329,0,0
16860,0,0,206,97,0,0
16861,0,0,146,212,0,7
16862,4,0,377,59,0,12
16863,16,0,211,96,1,1
16864,0,0,242,128,0,0
16865,0,0,64,303,0,0
16866,0,5,64,148,28,13
16867,0,6,127,5,29,57
16868,188,0,13,68,43,8
16869,117,1,103,45,0,0
16870,0,0,47,399,0,0
16871,0,0,81,177,0,52
16872,13,0,105,55,0,44
16873,0,0,117,25,0,48
16874,0,0,140,151,0,0
16875,0,0,251,13,0,7
16876,4,0,171,17,28,54
16877,0,0,119,1,52,44
16878,0,1,80,159,0,8
16879,0,0,100,118,0,73
16880,0,0,155,17,87,0
16881,0,0,63,254,7,0
16882,88,1,3,84,167,0
16883,0,6,34,82,185,0
16884,0,24,95,5,38,0
16885,0,45,71,8,0,0
16886,0,81,9,0,0,0
16887,0,98,1,0,0,0
16888,0,145,1,0,0,0
16889,1,99,1,3,0,0
16890,0,61,25,9,0,0
16891,0,64,32,7,0,0
16892,0,50,52,33,0,1
16893,21,17,38,78,0,0
16894,15,82,26,104,0,4
16895,94,86,27,5,0,1
16896,0,58,39,39,0,8
16897,0,1,198,69,0,0
16898,0,0,219,19,0,78
16899,0,0,161,3,0,190
16900,1,0,345,1,0,4
16901,0,1,191,83,0,0
16902,0,1,145,80,0,1
16903,0,0,213,81,0,0
16904,0,0,333,11,0,13
16905,0,0,227,6,22,75
16906,0,0,338,14,0,9
16907,0,1,303,13,0,11
16908,0,2,144,84,0,0
16909,18,1,54,57,0,56
16910,0,0,224,59,0,0
16911,0,0,224,59,0,0
16912,12,0,156,75,0,5
16913,12,0,156,75,0,5
16914,0,0,270,7,21,18
16915,0,0,270,7,21,18
16916,0,4,294,52,0,2
16917,0,4,294,52,0,2
16918,0,5,301,2,0,0
16919,0,5,301,2,0,0
16920,14,0,245,16,0,0
16921,14,0,245,16,0,0
16922,0,1,185,6,0,64
16923,0,1,185,6,0,64
16924,0,0,248,0,0,61
16925,0,0,248,0,0,61
16926,0,0,276,0,17,8
16927,0,0,276,0,17,8
16928,0,0,271,43,18,0
16929,0,0,271,43,18,0
16930,1,0,116,97,0,0
16931,1,0,116,97,0,0
16932,32,0,100,93,0,3
16933,32,0,100,93,0,3
16934,32,0,100,93,0,3
16935,0,3,169,65,0,0
16936,0,7,207,13,0,28
16937,3,1,183,17,0,99
16938,0,0,222,28,0,70
16939,0,1,144,22,0,42
16940,0,0,371,2,0,1
16941,0,0,383,0,0,0
16942,0,0,321,0,0,0
16943,0,0,328,0,0,0
16944,0,0,307,0,0,0
16945,0,0,171,7,52,0
16946,0,0,205,0,72,13
16947,0,0,312,0,37,0
16948,0,0,199,4,109,26
16949,0,1,149,45,37,1
16950,0,5,312,6,0,0
16951,0,4,158,23,0,29
16952,0,1,206,32,0,25
16953,4,0,262,3,0,2
16954,0,5,237,0,0,3
16955,0,66,110,0,0,2
16956,0,51,58,33,0,0
16957,1,28,79,2,0,0
16958,0,18,120,8,0,0
16959,0,18,187,7,0,0
16960,0,52,100,0,0,0
16961,0,88,25,0,0,0
16962,0,97,51,0,0,0
16963,0,57,78,0,0,0
16964,0,47,79,0,0,0
16965,0,81,7,0,0,0
16966,0,90,7,0,0,0
16967,0,64,86,0,0,0
16968,0,69,108,0,0,0
16969,0,48,70,15,5,0
16970,0,15,156,45,15,0
16971,0,29,88,3,0,23
16972,0,104,6,0,0,0
16973,0,150,18,0,52,0
16974,0,111,8,0,21,0
16975,0,76,45,2,0,0
16976,0,63,18,0,0,0
16977,0,66,84,0,9,0
16978,0,66,84,0,9,0
16979,0,129,9,0,0,0
16980,0,47,44,29,0,0
16981,0,39,24,8,1,0
16982,0,83,23,0,0,0
16983,0,99,6,0,0,9
16984,0,130,34,0,0,0
16985,0,112,28,0,0,0
16986,0,152,6,0,0,0
16987,0,46,6,0,228,0
16988,0,172,13,0,0,0
16989,0,129,7,0,83,0
16990,0,141,11,0,0,0
16991,0,221,34,0,22,4
16992,0,140,0,0,0,0
16993,0,121,56,0,0,0
16994,0,144,8,0,0,0
16995,0,121,43,0,9,0
16996,0,188,2,0,13,0
16997,15,102,2,0,0,0
16998,0,178,10,0,0,0
16999,0,93,40,0,0,0
17000,0,81,36,0,0,0
17001,0,42,42,0,0,0
17002,0,40,83,4,0,0
17003,0,40,83,4,0,0
17004,4,6,52,0,256,0
17005,0,18,114,2,0,0
17006,0,19,116,3,76,1
17007,0,35,45,2,0,0
17008,0,13,67,15,0,0
17009,4,103,67,0,0,0
17010,8,112,11,2,74,0
17011,0,18,111,0,129,0
17012,0,22,155,0,0,0
17013,0,0,291,0,47,0
17014,3,5,171,37,0,0
17015,0,26,89,31,0,0
17016,0,19,60,163,0,0
17017,0,67,66,26,0,0
17018,0,43,223,14,0,0
17019,0,43,223,14,0,0
17020,0,0,127,121,0,5
17021,6,1,174,214,0,0
17022,0,0,155,85,0,0
17023,0,0,135,47,0,3
17024,0,3,246,14,0,0
17025,0,0,267,0,25,0
17026,0,0,289,0,28,2
17027,0,0,317,19,56,0
17028,0,0,138,18,123,1
17029,0,6,174,35,0,6
17030,0,34,71,6,11,0
17031,0,5,107,2,57,0
17032,0,94,47,0,16,0
17033,0,56,52,0,1,0
17034,0,27,164,6,0,0
17035,0,38,90,0,0,0
17036,0,26,70,2,0,0
17037,0,26,70,2,0,0
17038,0,15,76,5,87,0
17039,0,19,192,17,0,0
17040,0,71,5,3,0,0
17041,0,38,71,56,0,4
17042,0,14,43,61,0,46
17043,0,37,65,27,0,6
17044,0,29,126,16,0,3
17045,0,39,70,9,0,0
17046,0,38,36,4,10,0
17047,0,50,25,0,59,0
17048,0,43,29,21,67,0
17049,1,27,40,1,116,0
17050,0,77,69,0,8,4
17051,0,13,75,1,0,78
17052,0,56,43,0,0,15
17053,2,16,63,0,4,27
17054,0,116,77,5,1,0
17055,0,71,61,0,0,0
17056,0,122,20,0,0,0
17057,2,42,108,1,24,1
17058,0,19,39,6,234,0
17059,1,0,91,0,367,5
17060,3,0,231,0,13,195
17061,2,0,102,0,3,188
17062,0,0,297,0,35,31
17063,5,8,331,0,21,0
17064,6,22,106,23,0,0
17065,0,18,18,127,0,0
17066,0,0,142,20,51,0
17067,0,0,259,28,1,0
17068,0,19,259,5,0,2
17069,0,5,33,298,0,0
17070,5,0,4,441,0,0
17071,0,25,40,86,1,1
17072,0,1,98,122,0,1
17073,1,1,96,211,0,0
17074,0,1,160,98,0,6
17075,2,0,186,17,28,28
17076,20,0,79,39,99,0
17077,0,0,122,204,0,4
17078,0,0,96,169,0,20
17079,0,0,152,44,0,2
17080,0,0,92,6,0,228
17081,0,2,58,53,1,185
17082,0,0,67,168,0,40
17083,0,0,88,181,0,4
17084,0,0,150,0,159,1
17085,0,3,64,54,0,58
17086,34,0,143,67,0,23
17087,112,0,121,16,0,11
17088,8,0,81,290,9,0
17089,1,0,55,194,0,3
17090,1,1,71,139,0,10
17091,0,6,22,202,0,0
17092,0,0,124,160,0,0
17093,25,0,123,93,0,0
17094,0,0,181,67,24,1
17095,0,0,186,56,1,1
17096,0,0,191,50,0,0
17097,0,0,70,141,10,8
17098,3,1,76,55,22,22
17099,2,5,25,196,0,0
17100,0,0,56,33,150,3
17101,0,33,32,40,1,15
17102,0,15,31,30,54,11
17103,2,35,31,0,76,0
17104,0,28,19,0,52,0
17105,0,95,0,0,0,0
17106,0,124,1,0,0,0
17107,0,191,3,0,0,0
17108,0,113,2,0,0,0
17109,0,50,58,0,0,0
17110,0,33,64,14,0,10
17111,0,13,77,48,0,0
17112,0,7,59,93,0,7
17113,0,33,112,25,0,13
17114,0,3,103,24,0,59
17115,0,24,103,86,0,0
17116,0,53,90,41,0,41
17117,0,3,40,13,0,142
17118,0,0,74,61,0,67
17119,0,1,260,1,0,0
17120,0,0,384,0,0,0
17121,0,1,236,7,0,3
17122,0,0,304,0,0,0
17123,0,0,375,0,0,0
17124,0,0,175,7,0,56
17125,0,0,342,0,0,9
17126,0,0,156,19,0,21
17127,0,0,238,24,0,12
17128,0,0,203,158,0,17
17129,0,0,203,158,0,17
17130,0,0,122,40,0,172
17131,0,0,199,0,0,70
17132,0,18,136,2,0,14
17133,0,163,17,0,0,0
17134,8,11,94,6,0,12
17135,0,0,180,3,0,18
17136,0,0,413,0,0,3
17137,0,0,293,0,51,0
17138,0,0,208,0,0,11
17139,11,1,166,38,0,8
17140,24,5,12,313,0,2
17141,24,5,12,313,0,2
17142,17,0,398,4,0,0
17143,17,0,398,4,0,0
17144,0,0,236,0,0,22
17145,0,0,143,0,0,141
17146,0,1,133,4,0,87
17147,0,7,136,16,0,2
17148,0,0,193,21,0,0
17149,0,0,330,0,0,0
17150,0,0,376,0,0,0
17151,0,0,268,0,0,0
17152,0,0,314,0,0,0
17153,0,0,300,105,0,1
17154,1,0,88,204,0,0
17155,0,0,394,1,0,0
17156,0,0,293,8,0,0
17157,0,1,359,19,0,0
17158,0,1,244,0,1,0
17159,0,0,362,8,0,4
17160,0,1,224,0,0,12
17161,11,5,142,0,0,30
17162,0,25,39,0,2,0
17163,95,22,3,0,0,0
17164,0,12,127,18,0,1
17165,0,37,152,3,0,1
17166,0,15,220,0,0,11
17167,0,43,130,0,0,0
17168,0,28,97,0,0,0
17169,0,49,62,2,0,21
17170,0,44,111,0,0,0
17171,0,8,241,0,0,0
17172,0,89,71,3,0,0
17173,1,73,48,1,0,0
17174,0,65,46,4,0,0
17175,0,59,31,0,0,0
17176,0,65,25,0,0,0
17177,0,58,2,30,0,0
17178,0,29,97,0,2,0
17179,0,40,71,0,0,3
17180,0,71,36,0,6,0
17181,0,45,38,0,0,0
17182,0,32,51,0,23,0
17183,0,90,5,0,0,31
17184,0,67,22,0,0,18
17185,0,97,23,0,0,0
17186,0,97,23,0,0,0
17187,0,109,20,0,0,0
17188,0,51,81,0,0,0
17189,0,111,3,0,0,0
17190,0,131,5,5,0,0
17191,0,80,10,0,0,0
17192,0,159,42,0,0,0
17193,0,74,11,0,0,5
17194,0,75,30,0,11,14
17195,0,92,1,0,124,0
17196,0,111,0,0,3,0
17197,0,90,27,0,10,0
17198,0,107,3,0,0,0
17199,0,70,37,0,7,0
17200,0,82,17,0,9,0
17201,0,103,13,0,0,0
17202,0,138,3,0,0,0
17203,0,85,4,0,0,0
17204,0,171,7,0,0,0
17205,0,145,8,1,0,1
17206,0,49,21,16,0,0
17207,0,130,30,1,0,0
17208,0,80,63,0,0,0
17209,0,112,58,0,29,0
17210,0,65,8,3,86,4
17211,0,65,8,3,86,4
17212,1,16,85,1,46,0
17213,1,16,85,1,46,0
17214,0,36,132,6,0,0
17215,0,54,66,0,0,1
17216,0,90,37,3,0,0
17217,0,42,38,4,59,0
17218,32,98,24,1,22,0
17219,181,44,5,0,2,0
17220,0,110,55,0,0,0
17221,0,17,206,0,0,4
17222,0,8,169,10,0,5
17223,0,43,73,16,21,0
17224,0,10,50,55,0,0
17225,0,4,132,91,0,0
17226,5,15,158,2,0,0
17227,5,15,158,2,0,0
17228,0,0,276,15,0,0
17229,0,0,276,15,0,0
17230,0,0,103,162,0,1
17231,0,25,91,108,0,0
17232,0,2,166,46,0,22
17233,0,2,251,21,0,0
17234,1,4,226,0,0,0
17235,0,2,162,0,113,0
17236,0,0,359,9,38,3
17237,2,1,276,25,0,0
17238,0,0,117,26,156,0
17239,0,0,266,0,129,0
17240,0,32,72,1,42,0
17241,0,58,75,1,13,0
17242,0,118,0,0,2,0
17243,0,45,41,3,0,0
17244,5,36,41,22,0,0
17245,3,20,77,8,0,0
17246,0,30,171,5,0,0
17247,0,30,171,5,0,0
17248,0,20,80,5,53,9
17249,0,20,80,5,53,9
17250,0,53,93,0,0,0
17251,0,48,64,8,0,1
17252,1,39,130,11,0,4
17253,2,39,72,1,0,3
17254,0,98,3,4,0,0
17255,0,51,17,10,75,0
17256,0,59,22,2,10,1
17257,0,20,121,13,73,1
17258,0,20,100,5,39,1
17259,0,87,51,19,0,0
17260,0,63,60,2,0,0
17261,23,24,36,33,4,55
17262,0,38,102,0,0,20
17263,0,34,85,0,0,0
17264,0,20,174,0,0,11
17265,0,85,118,0,0,1
17266,6,75,39,0,0,0
17267,0,113,7,0,0,0
17268,0,32,1,61,9,5
17269,0,16,90,2,0,71
17270,0,9,28,0,283,9
17271,0,0,47,15,349,23
17272,7,0,154,14,6,6
17273,0,0,409,0,0,0
17274,2,7,90,17,9,0
17275,4,18,52,57,10,0
17276,0,9,25,154,0,0
17277,67,0,13,118,3,0
17278,0,0,196,175,0,0
17279,0,0,166,67,0,5
17280,0,3,101,124,0,0
17281,0,0,108,172,0,3
17282,0,22,121,75,3,8
17283,0,21,132,15,0,1
17284,0,0,265,35,1,5
17285,0,0,199,4,67,3
17286,0,0,257,1,59,1
17287,0,2,148,10,0,161
17288,0,0,212,78,0,0
17289,0,0,203,45,0,0
17290,0,0,313,10,0,41
17291,0,0,310,0,0,52
17292,0,0,298,2,0,122
17293,0,0,160,104,0,9
17294,3,1,114,76,13,12
17295,0,2,154,33,13,0
17296,0,2,166,12,0,36
17297,0,0,181,21,66,3
17298,0,0,207,0,24,11
17299,0,1,79,134,15,0
17300,0,1,28,193,7,0
17301,1,0,119,172,0,0
17302,0,1,124,69,0,0
17303,0,3,45,268,0,0
17304,4,0,127,132,0,5
17305,0,0,200,74,0,0
17306,1,0,186,78,0,0
17307,0,0,124,137,0,0
17308,0,0,96,249,2,0
17309,0,4,43,244,0,0
17310,1,13,79,10,0,4
17311,0,26,69,5,85,0
17312,0,18,114,16,12,0
17313,4,9,12,349,0,0
17314,0,13,64,18,56,12
17315,0,62,13,3,0,0
17316,0,111,12,7,0,0
17317,0,86,14,0,2,0
17318,0,130,9,0,0,0
17319,0,143,3,0,0,0
17320,0,142,12,0,0,0
17321,19,109,17,10,2,0
17322,7,17,78,16,73,10
17323,21,1,70,205,0,17
17324,15,3,93,87,0,7
17325,2,0,110,164,0,28
17326,0,30,32,124,0,0
17327,0,10,177,8,0,81
17328,0,0,127,26,0,59
17329,0,0,139,17,0,105
17330,0,0,284,2,0,2
17331,0,0,311,0,0,36
17332,0,0,381,0,0,4
17333,12,0,283,24,0,4
17334,0,0,368,0,0,6
17335,0,0,89,1,0,307
17336,0,1,268,0,0,13
17337,0,1,279,19,0,3
17338,0,3,112,89,0,0
17339,0,0,34,127,0,207
17340,0,0,34,127,0,207
17341,2,0,173,18,0,101
17342,0,0,172,17,0,24
17343,0,11,199,6,0,61
17344,0,46,75,44,0,20
17345,0,4,125,36,0,34
17346,0,0,222,46,0,50
17347,0,1,290,54,0,1
17348,0,0,349,7,0,5
17349,0,0,366,0,0,0
17350,2,2,309,1,0,2
17351,6,4,131,129,0,7
17352,39,0,94,218,0,2
17353,39,0,94,218,0,2
17354,2,0,357,0,15,0
17355,2,0,357,0,15,0
17356,19,0,314,0,4,0
17357,57,0,395,0,0,0
17358,0,0,289,4,0,1
17359,0,1,244,99,0,0
17360,0,0,180,45,0,2
17361,0,0,268,0,0,0
17362,0,0,365,0,36,0
17363,0,0,434,0,12,0
17364,0,0,303,11,0,0
17365,0,0,112,102,0,0
17366,0,0,448,5,0,0
17367,0,0,313,0,0,0
17368,0,0,399,0,0,0
17369,0,1,213,3,0,0
17370,0,0,149,55,0,17
17371,0,1,220,38,0,8
17372,0,9,251,1,0,0
17373,0,4,222,2,2,10
17374,0,27,42,6,0,0
17375,5,53,63,3,0,0
17376,0,94,162,0,0,0
17377,0,15,319,0,0,70
17378,0,3,220,1,0,18
17379,0,11,113,6,0,0
17380,0,19,108,2,0,2
17381,0,26,224,1,0,1
